ATSC5d,ATSC4i,SlogP_VSA1,GATS2v,VSA_EState6,ATSC5p,ATSC3v,AATSC0are,ATSC5v,FilterItLogS,PEOE_VSA9.1,ATSC4p,ATSC6Z,PEOE_VSA10.1,TpiPC10,HallKierAlpha,ATSC4dv,ATSC3Z,SLogP,ATSC7v,ATSC6are,GATS2p,ATSC4pe,GATS2i,ATSC3d,GATS2pe,IC2,VSA_EState8,MinEStateIndex,ATSC3are,MaxEStateIndex,ATSC2dv,ATSC8Z,SssCH2,ATSC4v,MATS1i,VSA_EState3,MATS2p,PEOE_VSA1.1,SMR_VSA1.1,JGI4,ATSC0pe,MinAbsEStateIndex,ATSC1d,ATSC7pe,qed,ATSC5dv,SMR_VSA1,ATSC6p,SdssC,VSA_EState3.1,MATS2Z,GATS2m,AATS2i,AATSC0Z,MATS2i,ATSC3i,VSA_EState6.1,ATSC7Z,ATSC7d,Target
8.163434903,-22.22056505,19.11049859,0.861728174,13.01850696,-0.688163781,-773.5236797,0.157581717,251.6129204,-3.741805242,36.95572418,-5.738411346,48.15974146,14.57104697,8.102917509,-2.97,-40.55124654,-157.3490305,2.7327,-301.3556612,-1.074156787,0.894412291,-2.055095014,0.995373909,-21.16620499,0.997680524,4.632778225,2.824807646,-4.704188477,-3.002293629,13.39316359,-2.61895968,-97.11265005,4.038110029,-1347.869438,-0.254240293,11.20115902,0.112244391,24.05626001,63.11976109,0.038578811,8.282214035,0.479124717,12.03047091,-1.840853616,0.787431035,69.5426285,28.84851639,0.174469169,-0.329591524,4.448402033,0.03508244,0.898854659,156.4012352,7.718067098,0.139056615,-9.462601798,-9.80444878,-145.1178824,-8.337950139,1
-0.785,-2.981326321,5.316788604,1.053967378,6.309537037,-0.939271133,-370.5665985,0.15670275,-167.4819232,-1.586460011,5.483034225,-0.464653362,-19,5.749511833,6.03263648,-1.51,0,-117,1.3506,175.9123926,-0.54070775,1.195012693,-0.076196,1.338578829,-1.5575,0.527532076,3.68418372,1.437358277,-3.157137543,-2.44360175,11.46504023,-10,-54,0,-11.49952883,0.008309919,11.4600326,-0.167582604,10.41862154,20.91049735,0.062777778,2.88808,0.206872638,1.9,1.515048,0.595026197,0,9.901064579,-0.460287067,-0.115102041,3.752250685,0.104733976,0.739404463,152.740651,7.7,-0.24871031,1.145958421,-3.263996599,63,-0.4675,1
0.771929825,-76.40377786,0,0.971382968,0,-7.652476103,-658.8199697,0.177063712,-1647.488967,-2.347839767,15.67532792,-11.30099075,151.6094183,18.30776309,8.028781162,-1.37,-125.5595568,-64.18282548,1.7516,528.6939553,-0.208254848,1.054174555,-2.024354632,1.026149042,-34.77316097,0.665047647,4.76632883,4.713162334,-5.879628803,0.407423823,17.77623098,16.08864266,-41.13296399,0.152093801,-2329.821331,0.126487517,32.05909586,0.128691384,15.32642457,64.94563645,0.057934028,9.238024561,2.126610801,25.59372114,0.95615611,0.665609548,-31.84210526,29.2990716,6.021347327,-0.434280547,12.00418785,0.092750796,0.789507008,149.9475811,7.865189289,0.094782936,-15.42150495,-6.888444406,69.28531856,0.734687596,1
-2.506616257,5.414294738,5.316788604,1.109552099,6.377314815,0.009714296,-141.416582,0.143118715,45.76770845,-2.000636877,5.483034225,0.016618881,-66.09640832,5.749511833,6.152998617,-1.51,-34.00756144,-43.91304348,1.7407,20.05152068,-0.754579206,1.234354809,-1.492853686,1.351695656,-1.130434783,0.53006224,3.882045108,1.787445988,-3.469637543,-1.39576087,11.93941523,9.72778828,-2.967863894,0.459202806,-118.5116356,0.003551344,11.60403337,-0.180169882,10.41862154,23.65201446,0.055802469,3.06326087,0.332497638,2.956521739,1.647559924,0.655593594,-2.336483932,9.901064579,-1.683467185,-0.027139078,3.627921981,0.072112291,0.802162435,152.9503346,7.621928166,-0.249061801,-4.459558993,-3.623265306,51.4952741,-1.020793951,1
-7.8976,-7.885332642,15.37044016,0.932553187,7.038654101,-2.265056886,-180.6999844,0.17991264,-318.3203036,-1.30926735,16.65345472,-1.420910123,-53.9216,12.24637152,7.127593373,-2.04,-21.5152,-78.1328,-0.1027,284.9650763,-0.42561824,1.040518801,-1.192548,1.184485264,-2.0128,0.798952274,3.92385619,-0.163194444,-3.481461168,-0.61468592,12.2833357,-12.6768,11.8192,-0.163194444,-237.0942851,-0.135874988,0,-0.048401641,10.45657993,28.11568993,0.056140351,4.0806,0.150694444,4.6624,-0.648296,0.733778529,2.4624,14.32593732,-1.20762025,-0.79856198,0,0.042448112,0.792146015,156.1144994,7.7376,-0.087189526,17.77433119,-3.513821439,14.1376,4.2976,1
16.33948907,-4.076049223,4.899909731,0.893381078,14.17352652,2.438654825,276.7025676,0.131175869,907.1233388,-5.739474844,43.32864909,-4.048612063,328.5481687,10.97097259,9.244289553,-3.07,-65.69751756,-87.95290859,3.7403,-367.1726556,5.327527855,0.923869176,-2.305606648,1.096436599,-18.58356417,0.827774545,4.745170716,2.334312444,-4.577325094,-4.424855863,14.6874586,16.60798574,-234.767313,3.809266849,-1453.997177,-0.253330505,1.154201287,-0.00658207,14.37363564,50.59024707,0.040781893,7.253726316,0.231861928,10.87411511,-3.13486482,0.53304299,143.9394306,19.06280028,8.048928577,-0.178759834,-1.353680067,0.04911846,0.704977857,154.149166,9.956294244,0.010791344,-2.769435924,-13.06993059,-139.6426593,-19.5355494,1
9.693877551,-49.46162863,15.35567207,0.724631168,12.77812542,0.486325121,-518.3262855,0.116625383,18.927586,-6.141067279,21.37825264,-12.00870397,118.6938776,9.814245091,9.15823219,-3.21,-78.6462585,-178.0612245,3.56084,615.7116969,-1.664953827,0.805979643,-1.737104114,1.006008437,-18.74489796,0.600820119,4.795372164,3.725197472,-5.564447218,-3.458932908,12.90291673,86.15419501,-144.1632653,0,-2185.420477,-0.157697934,13.99425046,0.12400106,10.20972308,40.06849434,0.036123188,6.461783929,0.006251118,19.25510204,1.898492411,0.45438023,4.235827664,8.417796984,3.048633777,0,1.609092739,0.096437346,0.606369997,158.1457691,12.45918367,0.15180652,-16.69326919,-9.05757726,113.8571429,-5.428571429,1
-4.115702479,44.13032774,4.899909731,0.885022129,17.63969152,-2.872420228,-297.0772228,0.044111157,-299.8824362,-4.413192508,25.08235811,4.240451454,5.41322314,0,8.465064021,-1.45,13.13957759,24.95247934,4.6311,-1309.979168,-0.204634711,0.820646998,-0.138478822,0.984943556,1.380165289,1.414979233,3.907962016,3.589711462,-4.402816752,-0.164082645,9.178971088,-0.969926538,-91.01652893,6.261702517,802.3082714,-0.147319149,0,0.126070373,9.799819462,30.15668824,0.043194444,2.158915909,0.042859033,9.760330579,-0.390970041,0.798215472,-4.428833792,0,0.399009282,0,0,0.066216233,0.907634193,152.5465362,9.857438017,0.124573048,-16.87045125,-7.595736093,-170.1694215,-14.82644628,1
-22.83234947,-18.51115838,5.316788604,0.865371762,2.95339322,-4.63447968,-713.0305959,0.183190724,-913.8405117,-1.887883729,37.92169826,-3.106858758,-240.7023107,22.84094611,9.036210174,-3.78,73.14994097,17.65424186,0.014,441.191918,-3.80844898,0.968745578,4.542565762,1.002970705,-7.748186878,0.649813194,5.376795307,1.931428639,-5.643250765,0.143479592,15.93182111,89.17709563,-266.2664868,1.368791386,-183.8743548,-0.007822382,68.46240808,0.148842809,35.9626625,89.62407953,0.060787037,12.8828987,1.402287369,30.76454714,-5.980402344,0.228186642,-103.0578512,49.81731311,-1.512111047,-7.145869966,24.09337663,0.113285136,0.72639313,153.9778676,8.025299376,0.237316848,-46.11996054,-10.47767113,-142.0807893,-6.869961208,1
-1.72,44.22953864,62.04248361,0.121950861,3.681665407,119.3736175,-311.491215,0.24344736,-70.56766861,-2.935431984,11.04648572,153.1746579,88.6016,5.647177221,8.931423161,-0.933636364,-16.76,14.0656,-3.18388,50.87486393,-0.82476816,0.002290442,0.215096,0.386564095,-5.36,0.270941895,4.37366069,1.892435437,-2.861956333,-0.15092256,12.63039494,51.64,-65.7696,0,692.5895341,-0.031340882,14.0024978,0.036742328,5.098681808,60.9798448,0.045740741,6.0782,0,8.24,-0.526848,0.431519348,16.08,51.38453491,103.595007,0,13.30292299,0.087541642,0.275665749,158.9957326,13.8464,0.046500607,-48.14232631,-1.49275505,-10.9488,-3.52,1
-1.816326531,-12.46129964,5.733667477,0.998661367,9.083742441,0.617671895,-203.975385,0.159224943,92.58238338,-1.540677022,8.224551337,-1.439546283,-77.81179138,0,6.946314716,-1.84,1.131519274,-29.430839,0.5992,-45.11707594,-1.581575057,1.065283328,0.373267574,0.907278212,-4.795918367,0.595863027,3.517816091,0,-2.719097222,-0.133175057,11.79399471,11.07936508,25.92063492,0,-167.1038224,-0.000986523,0,-0.087645927,10.45657993,20.57963563,0.033931624,3.04432381,0.1493065,3.081632653,-0.341853968,0.680945825,-42.49886621,9.531400138,-0.910449564,-0.400413832,0,0.032944069,0.773204946,152.4932054,7.378684807,0.140036625,-4.651503664,-4.495243397,-16.20634921,1.428571429,1
-20.07563979,69.348425,20.10730312,1.120796563,16.57209381,-4.884986331,-2753.212277,0.124390549,-655.8199448,-6.9634205,19.19061979,11.58278373,-407.7377937,39.60071436,7.718546597,-2.25,95.77777778,-456.7420735,6.2912,1643.857449,-4.598224683,1.124011556,3.228444213,1.249582439,7.145776924,0.704271686,4.343631238,14.34091976,-4.786708711,-2.118050205,9.548611111,73.88888889,-7.646781378,12.08170474,2812.789165,-0.046087987,26.68035604,-0.047000592,30.310969,114.0638468,0.032888889,12.61989159,1.374734135,8.966721984,-0.576052162,0.140819971,-82.88888889,37.21007743,-11.05338832,0,5.00753806,0.021856277,0.917240842,155.5189879,8.80897895,-0.062388988,-13.0950392,-12.38728207,181.8824351,6.069351035,1
0.851873885,-23.3854796,5.316788604,0.954119118,7.784420219,-1.847073183,-1396.892997,0.15294884,-695.1130531,-2.178749787,17.33899335,-3.551747364,-74.48899465,17.38570939,7.244450705,-2.02,-2.089166501,-372.9702558,0.8608,138.876618,-2.602711957,1.06312006,0.618642058,1.160951832,-7.681737061,0.499773204,4.385008029,3.620840524,-3.940271484,-0.081891315,13.29753936,10.46956177,-101.2623438,0.202141519,263.8378629,-0.048817995,11.78943875,0.072243864,15.31853128,42.83639872,0.05952381,5.781502439,0.358922157,10.37953599,-0.374764545,0.79776327,-68.58953004,19.49013895,5.231427283,-1.55492603,-0.648084429,0.126987166,0.899188724,151.8904556,10.93872695,-0.00455714,-19.09454049,-13.31324842,51.60321237,-4.589530042,1
-1.76,-23.49290098,11.46733495,1.076469984,0,-0.97076393,-80.12855534,0.202864889,-178.0945462,0.145920448,2.741517112,-3.165445373,34.77777778,12.16003605,4.890349128,-1.46,-54.22222222,-111.3333333,0.5901,137.2103057,1.643367111,1.233286894,-1.178010222,1.083048723,-8.32,0.485850429,3.222579762,5.091044974,-4.665833333,-3.866961333,11.59967199,45.88888889,119.2222222,0,-752.2729567,-0.121547389,0,-0.035237405,20.91315986,41.15927126,0.035,5.571146667,0.961029699,4.64,-2.261262222,0.69859437,-45.33333333,19.06280028,0.004505678,-1.702546296,0,0.246335079,0.715151731,162.6090892,8.488888889,0.105886114,2.564048974,0,-44.22222222,1.6,1
-1.25,3.146087879,14.79051451,1.072797299,7.826911391,0.616684877,-357.8119718,0.101283449,20.79233101,-3.689283128,9.595309893,1.189632668,-30.31855956,14.05084535,6.901485666,-1.22,5.473684211,-21.45152355,2.4621,264.4122681,-0.325179017,1.150497347,0.235405263,1.195132581,3,1.209542914,4.102933434,6.988304779,-4.452871591,0.913808449,8.394847175,19.95290859,-77.35457064,3.718337113,282.8752535,-0.134263077,3.412248441,-0.087634619,14.78353926,38.30073911,0.042222222,3.717684211,0.915366091,5.25,0.189584488,0.795237336,-28.23268698,9.473725908,-1.318734887,0,-1.105512566,-0.006021359,1.053368908,156.5906167,7.127423823,-0.069349959,-7.129712614,-3.960313002,41.37119114,-2,1
0.560553633,-1.059332562,0,1.36,0,-0.208946218,-40.50735467,0.018685121,-46.73925539,-1.729310951,0,-0.19501647,19.46366782,0,2.772588722,0,-1.491349481,-4.498269896,2.1965,0,0.070069204,1.36,-0.023737024,1.36,-0.996539792,1.36,2.027489311,4.423611111,-3.697916667,-0.016193772,7.239583333,-5.121107266,0,4.076388889,-43.62330503,-0.15,0,-0.235,0,16.44910267,0,0.432352941,3.477083333,0.380622837,0,0.46878551,1.162629758,0,0.783548319,0,0,-0.235,1.36,160.0282598,5.190311419,-0.235,-0.983665951,0,0,0,1
-0.1152,24.59917553,0,0.715469765,0,-1.881045086,-1407.942927,0.20809824,-212.6179112,-1.786706199,43.98775845,12.47410999,102.6256,0,5.176149733,0.71,-24.28,41.016,0.7005,-761.9821145,-0.09324304,0.531295841,0.07916912,1.016357038,-6.304,1.064351082,3.09366069,-0.288385299,-3.940509259,1.7716536,7.862407407,-19.38074074,-307.9584,-0.288385299,1343.399844,-0.158789369,18.0232757,0.389986235,19.69134229,32.0281693,0.04952381,5.537336,2.927646684,2.72,0.40664832,0.721815482,8.302222222,19.6867807,2.844785296,0,7.347070578,0.31610289,0.463583517,159.5274783,25.8464,0.172339528,-41.38260128,0,-403.9008,3.5392,1
-3.066571734,-33.18664631,0,0.973462652,0,3.630795416,-92.16505323,0.343073549,-108.7774353,5.057246066,29.56707316,-7.173423613,-136.8782485,24.32007211,7.255591274,-0.72,-97.32095249,-209.7707369,-4.8106,-14.92331105,-5.721869562,0.749911402,-6.519719794,0.94416661,4.426486294,0.654764903,4.001320926,-1.890195998,-6.58209415,-3.664293628,12.35298212,137.1863059,-152.1356355,-1.890195998,-135.9858992,-0.422077131,19.66727943,0.01448034,24.42820524,109.5009603,0.068530466,15.88986792,3.064751378,-9.229619082,1.297186864,0.127656779,124.1742811,93.03817281,-4.837388255,0,7.204610753,-0.104296832,0.740129485,162.6605771,17.5998576,0.088495286,12.94415348,0,-226.9740121,7.990744037,1
-13.60695599,3.107370679,0,1.051825656,7.575330084,-3.531817177,-496.7075472,0.103893075,-1042.53656,-4.739380975,11.66695833,-0.638110955,80.35118498,0,8.760744579,-1.02,-18.03368558,-184.6854417,3.7751,-401.3017237,0.619902493,1.219237053,-0.018365035,1.185301658,6.429978455,0.633471532,5.113248786,4.866884422,-4.704673918,-2.945799446,10.04861111,93.94733422,-22.82856263,7.717548343,114.5152913,-0.068709146,1.532407407,-0.121703878,4.97700327,52.76590931,0.042192982,5.72445614,0.001526775,12.2582333,0.239845768,0.750715873,-48.00106016,12.97054686,1.310791494,0,-1.013018786,-0.145188834,1.18446344,153.4098122,12.33117882,-0.028423283,0.746084171,-8.241524703,-33.4241305,-13.46014158,1
-2.617659309,24.29158349,4.899909731,0.940177372,16.73495684,-0.071076511,309.3991402,0.07509546,183.8348219,-4.463696473,40.05353183,1.33039295,1.757601,0,8.695428285,-2,10.12055162,35.50395668,4.00778,311.4210613,0.032222116,0.893800143,-0.480856685,1.060575325,0.176176593,1.085285059,4.228666029,3.954224883,-4.580332735,-1.166270596,9.675979479,-7.235642556,-5.124114952,6.787973349,66.83394423,-0.103080185,18.9464526,0.071036882,14.90862765,35.26549643,0.044814815,3.677012245,0.004539517,8.91211995,-0.091448896,0.887173029,38.42602619,5.106527395,-2.184128935,0,13.55188378,0.03160192,0.90730649,152.0684831,9.753436068,0.028360469,7.79376528,-5.30315766,24.29196168,-0.114952103,1
-9.16,57.31299042,9.636772685,0.899167504,15.01583015,-4.183213682,-200.4286053,0.084705653,-374.8307491,-4.521462129,42.31260427,4.861445042,-25.91140496,5.749511833,8.610507062,-1.69,7.216124885,-6.189090909,4.3907,-607.4164376,-0.664592331,0.855735854,-0.137904099,1.040784244,2.48,1.210629698,4.560245905,6.369621497,-4.936274093,-1.318435636,9.348350576,-5.281359045,-67.13355372,5.838508648,681.1359168,-0.140117318,9.740907143,0.136918434,19.64549061,46.85615216,0.048333333,4.601843636,0.182065407,12.68,0.239202942,0.827205049,-9.011717172,9.843390349,-1.446000672,0,3.877260034,0.069703291,0.912088964,154.2721695,9.644297521,0.086042526,-11.38519567,-8.144291807,-173.8978512,-7.96,1
-7.321111111,-17.49396622,4.899909731,0.992798907,8.454186854,0.674115093,135.3392031,0.093706556,-234.7049471,-4.534248953,27.45390374,-1.236573876,-222,5.817862778,8.194272467,-1.99,-99.81481481,95.72,3.3737,399.5735598,-1.254464444,0.914496496,-1.314813333,1.090028776,-14.77444444,0.846777589,4.006238929,5.721923819,-5.052105397,0.096709222,13.94538568,42.19358025,77.16,11.66821744,-595.1185535,-0.268287264,1.26061518,0.038718459,4.899909731,50.71183105,0.029065041,5.465618333,0.213533643,12.60444444,1.024942833,0.523614311,-117.1723457,9.589074368,-7.55662736,0.210747722,-0.767204484,0.027945715,0.858163865,155.6381973,9.526666667,0.056767892,-6.871734472,-3.587445632,106.12,6.42,1
-21.03123698,55.96804819,0,0.604155726,0,-18.48621183,-2414.522922,0.197970679,-2252.107773,-5.508454277,48.10003412,20.89524405,683.2553103,0,6.33150185,3.16,2.9569161,-91.59850062,4.7936,-3184.759416,-0.177356102,0.40996449,-2.144774261,1.131024516,5.186172428,1.012900645,3.104106783,-2.746793273,-5.413703704,2.838219742,8.681335979,-12.72260015,-65.97001249,-2.746793273,2357.344004,-0.217641545,39.56150416,0.469975403,39.38268458,55.83178725,0.037894737,11.16719184,3.536035998,-6.1757601,-3.193635319,0.167785568,43.75510204,39.37356139,27.09785733,0,15.21579223,0.382588531,0.415448524,160.1464468,36.52311537,0.031392312,-39.748434,0,-3157.34444,45.35110371,1
-9.710648148,-5.77831519,5.316788604,1.138716107,10.21736379,0.773293052,-58.83015214,0.104521219,181.028311,-2.98168511,9.595309893,-0.015108363,-186.25,7.491860105,6.751393824,-1.35,5,-38,2.4329,-730.2000166,-2.198619059,1.192985115,-0.180016667,1.255462351,0.404320988,0.836190431,4.096891932,2.480189909,-4.325859316,-0.669407716,12.36049615,6.75,47.5,4.474654825,133.9700989,-0.062861615,3.445805933,-0.130955226,10.04667631,35.61689623,0.031919192,3.6189,0.900940098,4.528549383,-0.821138889,0.814830378,-33.75,9.531400138,-3.555872127,-0.216456916,-0.900940098,-0.030599896,1.015609672,153.9894064,7.194444444,-0.129596158,7.360684225,-10.72472982,-97.5,0.540123457,1
2.903686088,-11.30486757,0,0.813349357,6.800401235,2.499742275,-954.2174939,0.113673246,600.2865027,-2.523764434,11.08408504,-2.45165565,155.9714625,5.601050811,6.266132616,-0.57,-49.05233335,-196.1545779,2.3184,184.1653115,0.848063615,0.875161082,-2.767413436,1.092528235,-11.78121284,0.623850566,3.460418064,4.721678949,-4.12667706,-1.06078157,8.00400463,5.98711117,-268.1391201,0,-878.0552493,0.116691958,20.51667942,0.121799767,10.21761638,28.03747761,0.053015873,3.511744828,0.770063303,8.586206897,0.838939477,0.793488815,26.5537793,10.21305479,0.443832557,0,7.434130055,0.193327887,0.54924873,151.2161408,13.09869203,0.042035719,-15.69589238,-4.615544533,31.85731272,-0.233055886,1
-0.95421436,-23.38434072,0,0.927731106,10.92374882,1.948008649,-355.5154027,0.079126951,364.2455658,-2.142181818,23.60507172,-3.379366519,-57.99063476,0,6.586516423,-0.86,-21.3975026,-61.16961498,2.0782,-166.3606938,-0.28383205,0.923395479,-0.597911134,1.020905279,-8.730489074,1.537901902,3.990509117,4.085047477,-3.991692649,-0.275963267,8.62337963,-16.56815817,39.57648283,1.865973403,-736.7386889,-0.246657135,0,0.077573731,4.736862954,28.03975841,0.040296296,2.440993548,0.669419407,7.169614984,0.149002914,0.673555547,-10.710718,4.736862954,-1.895786754,0,0,-0.017606773,1.087300596,157.9731083,6.87408949,0.114982505,4.683537299,-9.554388726,-8.946930281,1.116545265,1
-1.338842975,-13.87552759,11.26846167,1.150650773,10.26959845,-0.455480884,-176.148069,0.066123967,7.017039134,-2.111442727,6.853792781,-1.450020937,-17.00826446,4.235526235,5.696883733,-0.86,-1.537190083,-30.37190083,0.6924,11.1100743,-0.190584298,1.128438924,0.068964463,1.062263021,-1.404958678,1.201192269,3.442862165,0.837314815,-3.342734316,-0.290157025,7.807962963,-21.78512397,6.876033058,1.834675926,-260.3235168,0.40126059,0,-0.053149207,0,16.57235324,0.025185185,1.478909091,0.450669407,2,-0.112902479,0.473732426,6.223140496,0,-0.866883829,0,0,-0.206673442,1.186590355,155.9585493,6.776859504,0.088463169,-1.074962476,-4.354962784,-2.661157025,0.330578512,1
-5.429250892,-15.38580811,11.05045608,1.123913849,8.491593285,-1.688874749,48.70939281,0.133484661,-543.8795425,-2.077256202,12.74775047,-2.007123395,-4.121284185,0,6.451851774,-1.84,-12.54458977,-25.92390012,1.3751,-110.1565252,-0.459438288,1.166874324,1.473109869,1.033291453,-4.558858502,0.3585709,3.991794254,1.887142857,-3.972647392,-1.159092271,12.72739749,21.95124851,53.34601665,0.628101852,-301.2723812,0.07313495,2.092194822,-0.070188635,5.719716976,28.90294472,0.026900585,3.621482759,0.779584226,4.931034483,-1.497587634,0.783628116,-63.95005945,9.589074368,-1.617860668,-1.161498961,-0.849905518,0.059386822,0.824842128,153.5390844,7.543400713,0.09951601,3.183899964,-7.811160924,-57.5648038,3.426872771,1
-2.0544,-4.516977104,11.26846167,1.124502567,10.65320956,-0.579828779,-379.3708928,0.06141024,-25.18573854,-2.154770054,6.853792781,-0.400745366,-33.0176,4.235526235,5.839187112,-0.86,-3.1712,-60.208,1.0809,-28.56005956,-0.19196064,1.131870836,-0.11052832,1.142787847,-1.992,1.083297902,3.639079571,2.0625,-3.655234316,-0.5504112,8.042337963,-17.4672,20.7024,0.983472222,-77.91636059,0.361528038,0,-0.035253051,0,19.31387035,0.038888889,1.580544,0.59650274,3,-0.06086976,0.499584381,1.8064,0,-1.588762315,0,0,-0.098448048,1.107244889,155.6314828,6.6816,0.011937318,-4.712563173,-8.545301976,-3.5616,0.6336,1
-9.820165289,-57.67839189,0,1.040574576,17.80505951,-1.424228468,-375.3194098,0.05473805,-44.8714848,-5.532757339,10.96606845,-8.683504654,-51.52495868,5.749511833,8.296678993,-1.8,-40.10446281,-72.03471074,4.6933,-72.83325132,-0.92941762,1.051639353,-0.443245653,1.110433725,-11.8892562,0.959932701,4.290920287,2.386679894,-4.925592876,-0.781212066,9.913323045,-8.922975207,82.8707438,11.37317986,-1786.591631,0.009149767,10.12424854,-0.009681338,5.108808191,43.49004776,0.042170543,3.186283636,1.06113733,13.60132231,-0.370898413,0.870290803,-1.812892562,5.106527395,-0.038904732,0,4.240047302,-0.018741691,1.024496155,149.1123892,6.606942149,0.007195526,-0.394464962,-16.40982745,-43.07338843,6.832066116,1
-1.985185185,-14.67711007,22.04380585,1.069072222,20.90263972,3.159043063,-543.6739718,0.069512395,579.3300848,-6.453465588,35.63186186,-0.575908448,-124,24.82324923,7.032182857,-1.22,-25.28027435,-98,-0.2182,-234.9133609,-0.192350469,1.017437688,-0.589509877,1.224544252,-3.959012346,1.172668044,4.125543242,4.832811398,-4.873974159,-0.131390716,9.025858896,-11.31846365,107,3.281305115,-288.634925,-0.115812345,0,-0.131979785,22.0368306,53.60536091,0.034009662,3.933844444,0,5.6,0.02771358,0.656482211,-12.79835391,22.04380585,-4.180850536,0,0,-0.133088844,0.798548385,154.2767608,14.26666667,-0.073955147,3.548583954,-17.47354423,27,-1.619753086,1
1.75,-6.392962773,5.733667477,1.156966864,10.04810844,-1.117548194,-209.997468,0.131802515,-130.7100217,-2.183296034,16.15429514,-1.343338243,22.36686391,0,6.083644834,-1.51,-34.03550296,-56.27218935,1.7145,288.014547,-0.427591716,1.147231312,-0.764010651,1.022941891,-3,0.621931837,3.763342488,0.393082955,-3.764192649,-0.969001183,11.19606119,-2.082840237,-34.9112426,2.116369992,-365.3471036,0.05965935,0,-0.073944624,10.45657993,27.43342841,0.025679012,3.216861538,0.700380491,1,0.388030769,0.715216458,7.029585799,9.531400138,0.71325497,-0.700868817,0,-0.047353302,0.981938831,153.677208,7.520710059,0.052046781,-2.705308203,-4.943268056,61.53846154,-1,1
-1.3392,-13.5414275,0,0.90743346,9.425888605,1.293851249,-410.1731483,0.13174336,507.4544081,-2.022128623,12.74775047,-1.963213681,-63,0,6.86171134,-1.64,-39,-49,1.1589,-14.75525469,-1.07318352,0.922569275,-1.2469488,0.947753067,-11.6128,0.571512154,3.639079571,0,-3.451877834,-0.84250352,12.49399471,1,18,0.304907407,-711.8979974,-0.184576929,0,0.055115588,0,24.66741849,0.042936508,3.071944,0.415947184,6.0096,-0.41965248,0.621507214,26,9.589074368,-1.443898965,-0.189765684,0,0.05736715,0.797055191,152.6099592,7.36,0.155038576,-9.078559824,-4.832212813,-15,1.7408,1
0.331360947,-2.729724019,4.736862954,1.073423801,15.00611001,2.75119816,-166.3127069,0.15,323.1819926,-2.673163421,12.33682701,-0.503856542,-57.69822485,17.06247516,7.347037907,-2.29,-3.721893491,16.38461538,2.6114,-521.4295281,-1.11,1.165729008,0.728754734,1.172774888,-4.461538462,0.603828116,3.079710276,0,-1.460388322,-0.27,12.37291289,12.5739645,-14.35502959,0,-78.42075968,0.036748144,9.458110985,-0.225717871,9.845671145,26.97703533,0.036078431,3.574803846,0.697585162,3.24852071,-0.793139497,0.617036879,-57.36094675,14.63792753,-0.153538315,-0.565462963,4.11917664,-0.041497429,0.822057406,144.3110977,7.213017751,-0.218968815,-13.82275643,-6.99058295,-80.10650888,-3.568047337,1
-6.28,-15.53307396,10.21669833,0.951566288,7.941646038,3.061942665,373.2218594,0.145067265,62.13313193,-3.380072827,12.54117906,-3.493964261,-57.09142857,5.414990469,7.245298371,-2.17,-65.29306122,132.3665306,2.0758,-972.9219072,-1.318316571,1.012417927,0.726126531,1.051806391,-13.44,0.365087746,3.818588646,3.555455404,-4.477125968,0.377192327,13.67121693,96.49142857,35.56,0.731706822,-851.1730479,-0.176913177,2.278259637,0.03609929,0,36.35683197,0.047811448,4.707857143,0.539953704,14.16,-2.475218367,0.845968091,-149.1689796,14.38361155,-1.112046002,-1.628836924,-0.879697184,0.185674714,0.687483584,154.0807983,7.596734694,0.083765734,-26.12317863,-7.966413113,-189.197551,-1.28,1
1.776274714,-15.53321681,0,0.642640535,6.746637088,-2.887746977,-365.6223817,0.18065411,-769.2987701,-2.429642822,33.40489733,-9.354673672,424.0447451,0,7.413763066,-0.72,-98.55696869,-220.8283039,2.4906,-267.879315,4.573683143,0.825963083,-3.342415297,0.839407138,-17.17273673,0.990932559,3.679687439,0,-4.591476267,1.07269563,12.7250533,25.02886654,-372.8470343,0.130262346,-1239.269692,-0.191905785,0,0.142596149,9.047494323,35.08567137,0.034009662,5.003367742,0.107046013,10.32986472,0.690843913,0.614194703,-27.3758816,18.63656869,11.13451832,-0.607673847,0,0.224112641,0.759097716,154.586498,18.78668054,0.221458902,-26.88153031,-3.42385786,-91.73985432,-12.77003122,1
-0.9375,-26.45493086,0,0.97113796,15.9120076,2.581790115,-551.046548,0.086529937,300.2945708,-3.311641099,17.81986123,-1.959272938,-118.75,5.693927995,7.331387691,-2.2,-27.0625,-52.9375,2.0396,-124.0371225,-0.42513725,0.964137879,-0.325471063,1.130012729,-7.609375,1.120886437,3.771928095,4.303447972,-4.07410667,0.649061063,13.36397624,-18.9375,99.1875,4.303447972,-292.8201856,-0.29676818,0,-0.017017027,4.899909731,30.83894975,0.031851852,3.3797975,0.627577895,5.03125,0.260782812,0.863602658,-51.75,4.794537184,-3.905611104,0.037001029,0,-0.082706398,1.035355928,157.0717344,6.9875,0.023692461,5.956645759,-8.757081688,13.0625,3.953125,1
